resource,functionName,action,userId,ipAddress,userAgent,message,httpMethod,urlPath,timestamp,duration,status,severity,anomalyScore,responseStatus,details
Analyze,ArticleTrendAnalyzer,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Analyze via ArticleTrendAnalyzer recorded for baseline (15550ms),POST,/api/analyze,2026-06-14T09:36:14.173Z,15550,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleId,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleId recorded for baseline (295ms),GET,/dashboard,2026-06-14T09:36:30.428Z,295,SUCCESS,TRAINING,0,,
Article,getArticleByUsernameAndSlug,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via getArticleByUsernameAndSlug recorded for baseline (1353ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-14T09:36:30.433Z,1353,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (146ms),GET,/dashboard,2026-06-14T09:36:31.162Z,146,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleId,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleId recorded for baseline (285ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-14T09:37:01.702Z,285,SUCCESS,TRAINING,0,,
Article,getArticleByUsernameAndSlug,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via getArticleByUsernameAndSlug recorded for baseline (649ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-14T09:37:01.706Z,649,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (131ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-14T09:37:02.304Z,131,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleId,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleId recorded for baseline (371ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-14T09:41:42.694Z,371,SUCCESS,TRAINING,0,,
Article,getArticleByUsernameAndSlug,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via getArticleByUsernameAndSlug recorded for baseline (1323ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-14T09:41:42.700Z,1323,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (162ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-14T09:41:43.446Z,162,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleId,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleId recorded for baseline (5ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-14T09:41:53.145Z,5,SUCCESS,TRAINING,0,,
Article,getArticleByUsernameAndSlug,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via getArticleByUsernameAndSlug recorded for baseline (93ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-14T09:41:53.153Z,93,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (7ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-14T09:41:53.406Z,7,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleId,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleId recorded for baseline (8ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-14T09:41:59.486Z,8,SUCCESS,TRAINING,0,,
Article,getArticleByUsernameAndSlug,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via getArticleByUsernameAndSlug recorded for baseline (33ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-14T09:41:59.491Z,33,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (5ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-14T09:41:59.679Z,5,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleId,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleId recorded for baseline (8ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-14T09:42:05.703Z,8,SUCCESS,TRAINING,0,,
Article,getArticleByUsernameAndSlug,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via getArticleByUsernameAndSlug recorded for baseline (33ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-14T09:42:05.709Z,33,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (6ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-14T09:42:05.912Z,6,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleId,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleId recorded for baseline (377ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-14T09:52:56.646Z,377,SUCCESS,TRAINING,0,,
Article,getArticleByUsernameAndSlug,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via getArticleByUsernameAndSlug recorded for baseline (1715ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-14T09:52:56.650Z,1715,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (163ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-14T09:52:57.467Z,163,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleId,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleId recorded for baseline (383ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-14T09:53:48.956Z,383,SUCCESS,TRAINING,0,,
Article,getArticleByUsernameAndSlug,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via getArticleByUsernameAndSlug recorded for baseline (1482ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-14T09:53:48.964Z,1482,SUCCESS,TRAINING,0,,
Article,incrementViews,UPDATE,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] UPDATE on Article via incrementViews recorded for baseline (158ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-14T09:53:49.462Z,158,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (169ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-14T09:53:49.649Z,169,SUCCESS,TRAINING,0,,
Auth,getUser,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Auth via getUser recorded for baseline (666ms),GET,/,2026-06-14T09:54:45.545Z,666,SUCCESS,TRAINING,0,,
Home,doRender,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Home via doRender recorded for baseline (1487ms),GET,/,2026-06-14T09:54:46.363Z,1487,SUCCESS,TRAINING,0,,
Auth,getUser,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Auth via getUser recorded for baseline (119ms),GET,/dashboard,2026-06-14T09:54:51.422Z,119,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (196ms),GET,/dashboard,2026-06-14T09:54:51.758Z,196,SUCCESS,TRAINING,0,,
Article,getArticles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via getArticles recorded for baseline (194ms),GET,/dashboard,2026-06-14T09:54:52.118Z,194,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleIds,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleIds recorded for baseline (207ms),GET,/dashboard,2026-06-14T09:54:52.565Z,207,SUCCESS,TRAINING,0,,
Dashboard,doRender,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Dashboard via doRender recorded for baseline (1427ms),GET,/dashboard,2026-06-14T09:54:52.730Z,1427,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleId,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleId recorded for baseline (169ms),GET,/dashboard,2026-06-14T09:55:04.936Z,169,SUCCESS,TRAINING,0,,
Article,getArticleByUsernameAndSlug,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via getArticleByUsernameAndSlug recorded for baseline (527ms),GET,/@saveromdjy/kalbe-farma-ym2y1g,2026-06-14T09:55:04.960Z,527,SUCCESS,TRAINING,0,,
Article,incrementViews,UPDATE,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] UPDATE on Article via incrementViews recorded for baseline (158ms),GET,/@saveromdjy/kalbe-farma-ym2y1g,2026-06-14T09:55:05.282Z,158,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (160ms),GET,/dashboard,2026-06-14T09:55:05.655Z,160,SUCCESS,TRAINING,0,,
Auth,getUser,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Auth via getUser recorded for baseline (149ms),GET,/dashboard,2026-06-14T09:55:10.748Z,149,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (116ms),GET,/dashboard,2026-06-14T09:55:11.007Z,116,SUCCESS,TRAINING,0,,
Article,getArticles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via getArticles recorded for baseline (134ms),GET,/dashboard,2026-06-14T09:55:11.252Z,134,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleIds,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleIds recorded for baseline (121ms),GET,/dashboard,2026-06-14T09:55:11.484Z,121,SUCCESS,TRAINING,0,,
External_Analyze,ArticleTrendAnalyzer,CREATE,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] CREATE on External_Analyze via ArticleTrendAnalyzer recorded for baseline (16555ms),POST,/dashboard,2026-06-14T09:55:11.520Z,16555,SUCCESS,TRAINING,0,200,
Dashboard,doRender,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Dashboard via doRender recorded for baseline (1022ms),GET,/dashboard,2026-06-14T09:55:11.621Z,1022,SUCCESS,TRAINING,0,,
Analyze,ArticleTrendAnalyzer,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Analyze via ArticleTrendAnalyzer recorded for baseline (16683ms),POST,/api/analyze,2026-06-14T09:55:11.634Z,16683,SUCCESS,TRAINING,0,,
Article,upsertArticle,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via upsertArticle recorded for baseline (1074ms),PATCH,/dashboard,2026-06-14T09:55:29.240Z,1074,SUCCESS,TRAINING,0,,
Article,upsertArticle,CREATE,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] CREATE on Article via upsertArticle recorded for baseline (1074ms),PATCH,/dashboard,2026-06-14T09:55:29.479Z,1074,SUCCESS,TRAINING,0,,
Article,upsertArticle,UPDATE,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] UPDATE on Article via upsertArticle recorded for baseline (1074ms),PATCH,/dashboard,2026-06-14T09:55:29.606Z,1074,SUCCESS,TRAINING,0,,
Auth,getUser,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Auth via getUser recorded for baseline (141ms),GET,/dashboard,2026-06-14T09:55:30.005Z,141,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (128ms),GET,/dashboard,2026-06-14T09:55:30.287Z,128,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleIds,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleIds recorded for baseline (114ms),GET,/dashboard,2026-06-14T09:55:30.679Z,114,SUCCESS,TRAINING,0,,
Dashboard,doRender,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Dashboard via doRender recorded for baseline (931ms),GET,/dashboard,2026-06-14T09:55:30.795Z,931,SUCCESS,TRAINING,0,,
External_Analyze,ArticleTrendAnalyzer,CREATE,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] CREATE on External_Analyze via ArticleTrendAnalyzer recorded for baseline (39452ms),POST,/dashboard,2026-06-14T09:55:52.607Z,39452,SUCCESS,TRAINING,0,200,
Analyze,ArticleTrendAnalyzer,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Analyze via ArticleTrendAnalyzer recorded for baseline (39802ms),POST,/api/analyze,2026-06-14T09:55:52.946Z,39802,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleId,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleId recorded for baseline (152ms),GET,/dashboard,2026-06-14T09:56:04.999Z,152,SUCCESS,TRAINING,0,,
Article,getArticleByUsernameAndSlug,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via getArticleByUsernameAndSlug recorded for baseline (681ms),GET,/@saveromdjy/lone-tree-h4esgi,2026-06-14T09:56:05.002Z,681,SUCCESS,TRAINING,0,,
Article,incrementViews,UPDATE,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] UPDATE on Article via incrementViews recorded for baseline (151ms),GET,/@saveromdjy/lone-tree-h4esgi,2026-06-14T09:56:05.312Z,151,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (180ms),GET,/dashboard,2026-06-14T09:56:05.611Z,180,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleId,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleId recorded for baseline (184ms),GET,/@saveromdjy/lone-tree-h4esgi,2026-06-14T09:56:41.510Z,184,SUCCESS,TRAINING,0,,
Article,getArticleByUsernameAndSlug,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via getArticleByUsernameAndSlug recorded for baseline (904ms),GET,/@saveromdjy/lone-tree-h4esgi,2026-06-14T09:56:41.515Z,904,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (151ms),GET,/@saveromdjy/lone-tree-h4esgi,2026-06-14T09:56:42.465Z,151,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleId,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleId recorded for baseline (156ms),GET,/@saveromdjy/lone-tree-h4esgi,2026-06-14T09:56:47.640Z,156,SUCCESS,TRAINING,0,,
